"","X.7","X.6","X.5","X.4","X.3","X.2","X.1","site","closure_id","n_observations","X","day_of_year","time_observations_started","duration_minutes","effort_distance_km","number_observers","summer_nbr_TCB_mean_2400","spring_nbr_TCG_mean_75","fall_nbr_B2_stdDev_300","slope_mean_300","summer_b5_B4_stdDev_1200","species_observed_syn","observation_date","formatted_date","latitude","longitude","locality_id","observer_id","checklist_id","as_date","occupied_prob","occupied","site_area","site_max_dist"
"329",329,329,329,329,329,329,329,"L5897255_2017",2017,1,29943,-1.019101,-0.9317187,-0.4370419,-0.2630949,-0.4006648,-0.7166809,1.561681,-0.7822027,1.133779,0.3453653,0,"5/27/2017","2017-05-27",44.42503,-123.395,"L5897255","obs29084","S37205089","2017-05-27",0.252337846716105,0,0,0
"330",330,330,330,330,330,330,330,"L5897267_2017",2017,1,29944,-1.019101,-0.9069241,-0.4370419,-0.2630949,-0.4006648,-0.6796036,1.361762,-0.9545846,1.18999,0.2936482,0,"5/27/2017","2017-05-27",44.42135,-123.3936,"L5897267","obs29084","S37205113","2017-05-27",0.23557969416826,0,0,0
"331",331,331,331,331,331,331,331,"L5897274_2017",2017,1,29945,-1.019101,-0.8396243,-0.4370419,-0.2630949,-0.4006648,1.707289,-0.3518641,0.7646873,-0.6757872,-0.6894669,0,"5/27/2017","2017-05-27",44.47301,-123.3427,"L5897274","obs29084","S37205200","2017-05-27",0.780132817587148,0,0,0
"332",332,332,332,332,332,332,332,"13",2017,1,29947,-1.019101,-0.8183718,-0.4370419,-0.2630949,-0.4006648,1.605621,0.8684938,1.367651,-0.5083732,-0.6421728,0,"5/27/2017","2017-05-27",44.47284,-123.3511,"L5897316","obs29084","S37205325","2017-05-27",0.862357126582457,0,0,0.238350584350126
"333",333,333,333,333,333,333,333,"L5897329_2017",2017,1,29949,-1.019101,-0.7971193,-0.4370419,-0.2630949,-0.4006648,1.40079,-0.03072154,0.2895391,-0.5768273,-0.8240976,0,"5/27/2017","2017-05-27",44.4725,-123.3624,"L5897329","obs29084","S37205386","2017-05-27",0.634726976723843,1,0,0
"334",334,334,334,334,334,334,334,"L5898279_2017",2017,1,29976,-0.9604523,-0.2303846,-0.4370419,-0.2630949,0.6323905,-2.3648,0.2769618,1.875031,0.890364,2.849119,0,"5/28/2017","2017-05-28",44.29247,-124.1116,"L5898279","obs809842","S37210148","2017-05-28",0.548352638300762,1,0,0
"335",335,335,335,335,335,335,335,"L5898496_2017",2017,1,35712,1.561454,0.2265452,-0.4370419,-0.2630949,-0.4006648,0.2283171,-1.548228,2.717936,-0.908731,-0.1496105,0,"7/10/2017","2017-07-10",44.04516,-123.0922,"L5898496","obs129547","S38223009","2017-07-10",0.838239570647538,1,0,0
"336",336,336,336,336,336,336,336,"L5898811_2017",2017,1,29987,-0.9604523,0.06715105,0.01716686,3.496343,0.6323905,-0.8014048,-0.2109077,0.4483905,-0.5327322,0.4650843,1,"5/28/2017","2017-05-28",43.19856,-124.3849,"L5898811","obs200980","S37213029","2017-05-28",0.241306448358174,0,0,0
"337",337,337,337,337,337,337,337,"L5899180_2017",2017,1,29995,-0.9604523,0.3646867,-0.5581643,3.496343,-0.4006648,2.316289,1.213557,-0.1296508,-0.8861512,0.108795,1,"5/28/2017","2017-05-28",44.34584,-123.2202,"L5899180","obs565626","S37214834","2017-05-28",0.727515794665537,1,0,0
"338",338,338,338,338,338,338,338,"12",2017,1,29996,-1.019101,-0.7652404,-0.4976031,-0.2630949,-0.4006648,1.081181,1.520415,1.138327,-0.6707512,-0.5669835,1,"5/27/2017","2017-05-27",44.48233,-123.363,"L5899286","obs29084","S37215406","2017-05-27",0.727901148535232,1,0,0.0494333763952772
"339",339,339,339,339,339,339,339,"L5899601_2017",2017,1,30019,-0.9604523,0.5630438,-0.1342361,-0.2630949,0.6323905,-0.1775937,1.638002,-0.1076371,1.132856,-0.1977536,0,"5/28/2017","2017-05-28",43.10547,-124.2313,"L5899601","obs200980","S37217015","2017-05-28",0.490998462688078,0,0,0
"340",340,340,340,340,340,340,340,"L5900100_2017",2017,1,30040,-0.9604523,0.4001076,-0.4370419,-0.2630949,-0.4006648,-0.1523203,0.8733102,-0.2169485,-0.06757647,-0.2309351,0,"5/28/2017","2017-05-28",44.03116,-123.074,"L5900100","obs98760","S37219656","2017-05-28",0.273688324199665,0,0,0
"341",341,341,341,341,341,341,341,"80",2017,1,2721,-0.901803360073822,-0.152458619947184,-0.437041916397798,-0.263094913901091,0.632390529287552,-1.42612748044668,-0.152690978644588,3.49636432354963,-0.633728888612852,2.14545961911211,0,"5/29/2017","2017-05-29",43.9581509,-124.1412947,"L5903738","obs20174,obs758784","G2462379","2017-05-29",0.802223219991621,1,14.3747406005859,0.0252174638965512
"342",342,342,342,342,342,342,342,"L5905091_2017",2017,1,30126,-0.9604523,-1.05215,-0.4370419,-0.2630949,-0.4006648,-0.7218473,0.9583574,0.208594,0.3717128,-0.2523084,0,"5/28/2017","2017-05-28",44.49817,-123.4455,"L5905091","obs29674","S37246918","2017-05-28",0.306605487655398,1,0,0
"343",343,343,343,343,343,343,343,"L5905093_2017",2017,1,30131,-0.9604523,-0.6979407,-0.4067613,-0.2630949,-0.4006648,-1.29781,0.6684554,-0.8982421,1.770437,-0.209666,0,"5/28/2017","2017-05-28",44.49572,-123.5435,"L5905093","obs29674","S37246925","2017-05-28",0.199646743418298,0,0,0
"344",344,344,344,344,344,344,344,"L5905807_2017",2017,1,30162,-0.9604523,-1.147786,-0.1645167,-0.2630949,-0.4006648,-1.387177,0.162372,-0.7551671,1.945897,-0.6557241,0,"5/28/2017","2017-05-28",42.72566,-123.2046,"L5905807","obs349116","S37252101","2017-05-28",0.215830464490841,0,0,0
"345",345,345,345,345,345,345,345,"L5906413_2017",2017,1,30184,-1.019101,-0.2870581,-0.4370419,-0.2630949,0.6323905,3.151776,0.1718596,-0.2785142,-0.8611997,-0.4968309,0,"5/27/2017","2017-05-27",44.23681,-123.0618,"L5906413","obs666622","S37255895","2017-05-27",0.829250527773491,1,0,0
"346",346,346,346,346,346,346,346,"84",2017,1,30219,-1.429644,-0.5350045,0.01716686,-0.2630949,2.698501,-1.342662,-1.179651,0.4313351,-0.7776289,1.633352,0,"5/20/2017","2017-05-20",43.41615,-124.2799,"L5907735","obs175890","S37263246","2017-05-20",0.167912110814458,0,0,0.0992147674872772
"347",347,347,347,347,347,347,347,"39",2017,1,30230,-0.8431544,-0.3508157,-0.4067613,-0.2630949,-0.4006648,1.643729,1.460804,-0.3152416,-0.7998222,-0.7943727,0,"5/30/2017","2017-05-30",44.38952,-123.3018,"L5908308","obs272653","S37266088","2017-05-30",0.504655372767085,1,679.741760253906,0.169635612152139
"348",348,348,348,348,348,348,348,"L5909293_2017",2017,1,30239,-0.8431544,0.2903028,-0.1342361,-0.2630949,-0.4006648,2.162188,0.51642,-0.3474418,-0.8660186,0.08310625,0,"5/30/2017","2017-05-30",44.11078,-123.2014,"L5909293","obs927761","S37270761","2017-05-30",0.658033836450351,0,0,0
"349",349,349,349,349,349,349,349,"36",2017,1,2722,-0.843154381912126,0.244255615758623,0.471375635868599,-0.263094913901091,-0.400664773648653,-2.40308708942149,0.522636080893003,0.690127485653148,1.42664477144615,2.41981435566687,0,"5/30/2017","2017-05-30",44.121687,-124.126789,"L5910029","obs546704,obs542869","G2462886","2017-05-30",0.338713687086043,0,0,0.0289419501723726
"350",350,350,350,350,350,350,350,"61",2017,1,30406,-0.7845054,0.2690503,-0.4673225,-0.2630949,-0.4006648,-0.5765346,0.7957518,-0.671539,-0.939616,1.178501,0,"5/31/2017","2017-05-31",44.07051,-123.2593,"L5913480","obs299653","S37292574","2017-05-31",0.10304323202483,0,0,0.277237207837748
"351",351,351,351,351,351,351,351,"89",2017,1,30429,-0.7845054,1.027058,0.01716686,-0.2630949,-0.4006648,-1.481898,0.7735435,-0.03314493,-0.4853154,1.820278,0,"5/31/2017","2017-05-31",43.34204,-124.3161,"L5914290","obs299653","S37296890","2017-05-31",0.121353546873916,0,74.5022888183594,0.0474231893271643
"352",352,352,352,352,352,352,352,"83",2017,1,30481,-0.7258564,-1.501995,-0.4067613,-0.2630949,-0.4006648,-1.537636,-0.2464495,-0.1905798,-0.8520596,1.601037,0,"6/1/2017","2017-06-01",43.41993,-124.2802,"L5916093","obs299653","S37304272","2017-06-01",0.0781970347798917,0,0,0.219518855134901
"353",353,353,353,353,353,353,353,"L5916277_2017",2017,1,30483,-0.7258564,-1.35677,-0.3764807,-0.2630949,-0.4006648,-1.764331,-0.3482274,-0.6749017,-0.9648447,1.285488,0,"6/1/2017","2017-06-01",43.4209,-124.2853,"L5916277","obs299653","S37305172","2017-06-01",0.0358612875794198,0,0,0
"354",354,354,354,354,354,354,354,"L5916280_2017",2017,1,30484,-0.7258564,-1.225712,-0.4976031,-0.2630949,-0.4006648,-1.314556,-0.6169587,1.062864,-0.5788372,1.928926,1,"6/1/2017","2017-06-01",43.39778,-124.2888,"L5916280","obs299653","S37305179","2017-06-01",0.313196364426493,0,0,0
"355",355,355,355,355,355,355,355,"84",2017,1,30494,-0.7258564,-1.041524,-0.3764807,-0.2630949,-0.4006648,-1.317477,-1.420204,0.4615405,-0.7797683,1.628008,0,"6/1/2017","2017-06-01",43.41605,-124.2793,"L5916467","obs299653","S37306129","2017-06-01",0.176080365222441,0,0,0.0992147674872772
"356",356,356,356,356,356,356,356,"83",2017,1,30496,-0.7258564,-1.002561,-0.4370419,-0.2630949,-0.4006648,-1.487403,-0.3287832,-0.03942026,-0.8257819,1.630056,0,"6/1/2017","2017-06-01",43.41895,-124.2801,"L5916504","obs299653","S37306287","2017-06-01",0.0955699203091615,0,0,0.219518855134901
"357",357,357,357,357,357,357,357,"L5917671_2017",2017,1,30518,-0.7258564,-0.166627,-0.285639,-0.2630949,-0.4006648,-1.102365,-0.186513,0.8136657,-0.4324428,1.33544,0,"6/1/2017","2017-06-01",43.41644,-124.2508,"L5917671","obs272653","S37311516","2017-06-01",0.301183079353898,1,0,0
"358",358,358,358,358,358,358,358,"L5918195_2017",2017,1,30521,-0.7258564,0.2088347,-0.0736749,-0.2630949,-0.4006648,-1.49955,-1.862458,0.910109,-0.8784845,2.238981,0,"6/1/2017","2017-06-01",43.34733,-124.3229,"L5918195","obs272653","S37313744","2017-06-01",0.226212086221422,0,0,0
"359",359,359,359,359,359,359,359,"86",2017,1,30522,-0.7258564,0.3150974,-0.2553584,-0.2630949,-0.4006648,-2.09246,-1.441491,1.676783,-0.2011337,2.326378,0,"6/1/2017","2017-06-01",43.35005,-124.3403,"L5918304","obs272653","S37314335","2017-06-01",0.35819260705481,0,0,0.0938300458864169
"360",360,360,360,360,360,360,360,"L5918861_2017",2017,1,3250,-0.725856425588733,0.669306581827254,6.67889557635564,-0.263094913901091,1.66544583222376,-1.48102958560613,-0.5376072546019,-0.103829841901553,-0.544650749367917,1.85296607434691,0,"6/1/2017","2017-06-01",43.3412849,-124.3171692,"L5918861","obs272653,obs194608","G2537418","2017-06-01",0.114555824680756,0,0,0
"361",361,361,361,361,361,361,361,"L5919178_2017",2017,1,30566,-0.7258564,1.158115,-0.4673225,-0.2630949,-0.4006648,-0.3976678,-1.853122,6.055169,-0.8002331,1.226856,0,"6/1/2017","2017-06-01",43.35692,-124.213,"L5919178","obs29674","S37318967","2017-06-01",0.989686327347425,1,0,0
"362",362,362,362,362,362,362,362,"89",2017,1,30612,-0.7258564,2.100312,-0.4673225,-0.2630949,-0.4006648,-1.481078,0.8068737,-0.03423919,-0.4798199,1.821929,1,"6/1/2017","2017-06-01",43.34216,-124.316,"L5920042","obs285064","S37323869","2017-06-01",0.121692026693006,1,74.5022888183594,0.0474231893271643
"363",363,363,363,363,363,363,363,"89",2017,1,3251,-0.725856425588733,2.14635868891575,-0.467322501473344,-0.263094913901091,0.632390529287552,-1.48199314682705,0.733751247834177,-0.0318887255725596,-0.479395488430839,1.82276775316536,1,"6/1/2017","2017-06-01",43.342038,-124.316014,"L5920063","obs272653,obs194608","G2537419","2017-06-01",0.12210844870912,1,74.5022888183594,0.0474231893271643
"364",364,364,364,364,364,364,364,"62",2017,1,30638,-0.7258564,1.820486,-0.4370419,-0.2630949,-0.4006648,-0.6884215,1.489907,-0.3624335,-0.9203279,2.469106,0,"6/1/2017","2017-06-01",44.1004,-123.2643,"L5921746","obs98760","S37333433","2017-06-01",0.151905312274406,0,0,0.159194091927983
"365",365,365,365,365,365,365,365,"L5921842_2017",2017,1,30639,-0.6672074,-0.1878795,-0.3764807,-0.2630949,-0.4006648,0.3350205,1.362105,-0.02651189,-0.09482148,0.4279805,0,"6/2/2017","2017-06-02",43.17726,-124.2669,"L5921842","obs285064","S37333978","2017-06-02",0.445911284114504,0,0,0
"366",366,366,366,366,366,366,366,"L5922172_2017",2017,1,30642,-0.6672074,-0.1453744,0.04744744,-0.2630949,-0.4006648,0.07101813,-0.007224352,-0.2179944,-0.3513259,0.5769987,0,"6/2/2017","2017-06-02",43.15339,-124.2781,"L5922172","obs285064","S37335756","2017-06-02",0.315630141415295,0,0,0
"367",367,367,367,367,367,367,367,"L5923322_2017",2017,1,30654,-0.7258564,0.01756177,-0.4976031,-0.2630949,-0.4006648,-1.196683,1.10115,-0.5134074,1.253449,2.753987,0,"6/1/2017","2017-06-01",43.57623,-124.1559,"L5923322","obs299653","S37341554","2017-06-01",0.331159477317445,0,0,0
"368",368,368,368,368,368,368,368,"L5923326_2017",2017,1,30655,-0.7258564,0.03173013,-0.4673225,-0.2630949,-0.4006648,-1.120278,0.1592455,0.2776327,0.541478,2.803408,1,"6/1/2017","2017-06-01",43.57664,-124.1615,"L5923326","obs299653","S37341559","2017-06-01",0.410402757338033,0,0,0
"369",369,369,369,369,369,369,369,"L5923333_2017",2017,1,30656,-0.7258564,0.1096561,-0.3764807,-0.2630949,-0.4006648,-0.840062,-0.5996167,-0.4539452,-0.0251889,2.624885,0,"6/1/2017","2017-06-01",43.45078,-124.2257,"L5923333","obs299653","S37341575","2017-06-01",0.229753509426807,0,0,0
"370",370,370,370,370,370,370,370,"L5923336_2017",2017,1,30657,-0.6672074,-1.682642,-0.4976031,-0.2630949,-0.4006648,-0.9096229,1.123202,-0.08479464,-0.3011552,0.4996546,0,"6/2/2017","2017-06-02",43.34574,-124.2922,"L5923336","obs299653","S37341585","2017-06-02",0.165532457070471,0,0,0
"371",371,371,371,371,371,371,371,"L5923337_2017",2017,1,30658,-0.6672074,-1.664932,-0.4976031,-0.2630949,-0.4006648,-0.7489232,0.7324819,-1.146085,-0.2827886,-0.03867969,0,"6/2/2017","2017-06-02",43.34629,-124.2777,"L5923337","obs299653","S37341590","2017-06-02",0.0723148071953941,0,0,0
"372",372,372,372,372,372,372,372,"L5923339_2017",2017,1,30659,-0.6672074,-1.625969,-0.4976031,-0.2630949,-0.4006648,-0.4113576,1.61506,-0.4186693,0.7938433,-0.1154398,0,"6/2/2017","2017-06-02",43.33819,-124.2566,"L5923339","obs299653","S37341596","2017-06-02",0.312477220876319,0,0,0
"373",373,373,373,373,373,373,373,"L5923341_2017",2017,1,30660,-0.6672074,-1.484285,-0.5278837,-0.2630949,-0.4006648,0.2918685,1.286721,0.1976051,0.3244475,0.04686624,0,"6/2/2017","2017-06-02",43.04386,-124.1352,"L5923341","obs299653","S37341599","2017-06-02",0.545409475109651,0,0,0
"374",374,374,374,374,374,374,374,"L5923344_2017",2017,1,30661,-0.6672074,-0.3543578,-0.3462002,-0.2630949,-0.4006648,0.2835569,0.1180228,-0.1167013,-0.3819241,0.4648496,0,"6/2/2017","2017-06-02",43.0591,-124.1354,"L5923344","obs299653","S37341606","2017-06-02",0.372986674536603,0,0,0
"375",375,375,375,375,375,375,375,"L5923345_2017",2017,1,30662,-0.6672074,-0.003690782,-0.4370419,-0.2630949,-0.4006648,-0.1920926,0.4705317,0.1652895,1.788903,-0.2148595,0,"6/2/2017","2017-06-02",42.89758,-124.0823,"L5923345","obs299653","S37341612","2017-06-02",0.671844454327592,0,0,0
"376",376,376,376,376,376,376,376,"L5923347_2017",2017,1,30663,-0.6672074,0.02818804,-0.4370419,-0.2630949,-0.4006648,-0.175887,0.4351999,0.005488279,1.800438,-0.2745614,0,"6/2/2017","2017-06-02",42.89871,-124.0792,"L5923347","obs299653","S37341620","2017-06-02",0.64066077983503,1,0,0
"377",377,377,377,377,377,377,377,"L5923348_2017",2017,1,30664,-0.6672074,0.04944059,-0.4673225,-0.2630949,-0.4006648,-0.4671121,0.6886067,0.3998479,0.0184817,-0.1184417,1,"6/2/2017","2017-06-02",42.88378,-124.0731,"L5923348","obs299653","S37341625","2017-06-02",0.352380565212937,1,0,0
"378",378,378,378,378,378,378,378,"L5923350_2017",2017,1,30665,-0.6672074,0.2123768,-0.4976031,-0.2630949,-0.4006648,-1.539755,0.6887873,-0.6275438,3.061738,-0.03995385,0,"6/2/2017","2017-06-02",42.71949,-124.0358,"L5923350","obs299653","S37341642","2017-06-02",0.40326946784931,0,0,0
"379",379,379,379,379,379,379,379,"L5923351_2017",2017,1,30666,-0.6672074,0.2725923,-0.3764807,-0.2630949,-0.4006648,-1.210916,1.026374,-1.045565,2.44009,-0.1853837,0,"6/2/2017","2017-06-02",42.67532,-124.0864,"L5923351","obs299653","S37341647","2017-06-02",0.27698983624595,0,0,0
"380",380,380,380,380,380,380,380,"L5923353_2017",2017,1,30667,-0.6672074,0.3257237,-0.5278837,-0.2630949,-0.4006648,-1.034975,0.7024232,-0.539847,2.848919,-0.461348,0,"6/2/2017","2017-06-02",42.66734,-124.1017,"L5923353","obs299653","S37341652","2017-06-02",0.485419746527278,1,0,0
"381",381,381,381,381,381,381,381,"L5923357_2017",2017,1,30668,-0.6672074,0.3576025,-0.4976031,-0.2630949,-0.4006648,-1.047441,0.922861,-0.8487606,2.429776,-0.4383521,0,"6/2/2017","2017-06-02",42.6589,-124.1044,"L5923357","obs299653","S37341661","2017-06-02",0.338434367750004,0,0,0
"382",382,382,382,382,382,382,382,"105",2017,1,30669,-0.6672074,0.4001076,-0.4976031,-0.2630949,-0.4006648,-1.165621,0.6450903,-0.5418403,3.943681,-0.4763006,1,"6/2/2017","2017-06-02",42.64312,-124.0886,"L5923358","obs299653","S37341665","2017-06-02",0.647854992000086,0,0,0.170683003440762
"383",383,383,383,383,383,383,383,"L5923360_2017",2017,1,30670,-0.6672074,0.4390706,-0.4673225,-0.2630949,-0.4006648,-1.187419,0.718526,-0.7329233,3.135976,-0.7556299,0,"6/2/2017","2017-06-02",42.62677,-124.0709,"L5923360","obs299653","S37341678","2017-06-02",0.439849804954896,0,0,0
"384",384,384,384,384,384,384,384,"L5923362_2017",2017,1,30671,-0.6672074,0.4674074,-0.4673225,-0.2630949,-0.4006648,-1.243549,1.001227,-0.9301152,3.002958,-0.3377061,0,"6/2/2017","2017-06-02",42.61703,-124.0723,"L5923362","obs299653","S37341684","2017-06-02",0.377063931029369,0,0,0
"385",385,385,385,385,385,385,385,"104",2017,1,30672,-0.6672074,0.5134546,-0.4370419,-0.2630949,-0.4006648,-1.393519,0.167582,-0.8728732,2.049401,-0.03833562,0,"6/2/2017","2017-06-02",42.59278,-124.0611,"L5923364","obs299653","S37341698","2017-06-02",0.230620020976333,0,0,0.0044698323144058
"386",386,386,386,386,386,386,386,"L5923365_2017",2017,1,30673,-0.6672074,0.5665859,-0.4370419,-0.2630949,-0.4006648,-1.142751,0.9039298,1.015189,0.9539067,0.3107629,0,"6/2/2017","2017-06-02",42.55001,-124.0644,"L5923365","obs299653","S37341705","2017-06-02",0.519675411900925,1,0,0
"387",387,387,387,387,387,387,387,"L5923368_2017",2017,1,30674,-0.6672074,0.8676637,-0.4673225,-0.2630949,-0.4006648,-1.845347,0.6129527,0.5545176,-0.187362,1.800582,0,"6/2/2017","2017-06-02",42.42965,-124.4297,"L5923368","obs299653","S37341716","2017-06-02",0.173540479039309,0,0,0
"388",388,388,388,388,388,388,388,"L5923369_2017",2017,1,30675,-0.6672074,0.8924583,-0.4976031,-0.2630949,-0.4006648,-1.936914,0.1276978,0.7611583,-0.3633848,1.86431,0,"6/2/2017","2017-06-02",42.43124,-124.4313,"L5923369","obs299653","S37341720","2017-06-02",0.174196110795452,0,0,0
"389",389,389,389,389,389,389,389,"L5923624_2017",2017,1,30682,-0.6672074,1.360014,-0.285639,-0.2630949,-0.4006648,-1.299435,0.09092772,1.255285,-0.5446231,1.82686,0,"6/2/2017","2017-06-02",43.09911,-124.4303,"L5923624","obs197205","S37342715","2017-06-02",0.353301470835131,0,0,0
"390",390,390,390,390,390,390,390,"L5923672_2017",2017,1,30689,-0.6672074,1.406062,-0.285639,-0.2630949,-0.4006648,-0.7179621,0.9225129,0.2257737,-0.3213973,-0.009639845,0,"6/2/2017","2017-06-02",43.09561,-124.421,"L5923672","obs197205","S37342966","2017-06-02",0.222581681327716,0,0,0
"391",391,391,391,391,391,391,391,"L5923745_2017",2017,1,30692,-0.6672074,1.462735,-0.2250778,-0.2630949,-0.4006648,-1.328868,1.027215,1.634792,-0.4466573,1.823667,1,"6/2/2017","2017-06-02",43.09295,-124.4303,"L5923745","obs197205","S37343306","2017-06-02",0.442771438222041,0,0,0
"392",392,392,392,392,392,392,392,"L5923810_2017",2017,1,30695,-0.6672074,1.530035,-0.285639,-0.2630949,-0.4006648,-1.121141,0.1945137,-0.1906116,-0.872622,0.9222487,0,"6/2/2017","2017-06-02",43.08583,-124.4264,"L5923810","obs197205","S37343653","2017-06-02",0.0972759793281042,0,0,0
"393",393,393,393,393,393,393,393,"L5923897_2017",2017,1,30696,-0.6672074,1.607961,-0.285639,-0.2630949,-0.4006648,-0.4944945,-0.1087069,0.4990855,-0.815854,-0.2580828,1,"6/2/2017","2017-06-02",43.08669,-124.415,"L5923897","obs197205","S37344038","2017-06-02",0.239296898844524,1,0,0
"394",394,394,394,394,394,394,394,"L5925062_2017",2017,1,30730,-0.6085585,-1.544501,3.045225,-0.2630949,-0.4006648,-0.8820553,0.9762022,0.4235944,1.613555,0.1740176,0,"6/3/2017","2017-06-03",43.67796,-123.5447,"L5925062","obs406797","S37349252","2017-06-03",0.555951093111651,0,0,0
"395",395,395,395,395,395,395,395,"L5926484_2017",2017,1,30749,-0.6085585,-0.2622635,-0.285639,-0.2630949,-0.4006648,-0.6191802,-0.9742327,-0.05822165,-0.3999349,-0.7054851,0,"6/3/2017","2017-06-03",42.06639,-123.6242,"L5926484","obs509419","S37354727","2017-06-03",0.172204356989788,0,0,0
"396",396,396,396,396,396,396,396,"L5926761_2017",2017,1,30753,-0.6085585,-0.05328006,-0.5581643,-0.2630949,-0.4006648,-0.7892766,-0.5162605,-0.2053216,2.080318,-0.5441491,0,"6/3/2017","2017-06-03",42.05507,-123.6473,"L5926761","obs509419","S37355907","2017-06-03",0.488733736546642,0,0,0
"397",397,397,397,397,397,397,397,"L5927665_2017",2017,1,30757,-0.6085585,-0.4818731,-0.4976031,-0.2630949,-0.4006648,-0.7411449,-0.3587212,-0.005411203,1.947427,-0.4407082,0,"6/3/2017","2017-06-03",42.27937,-124.337,"L5927665","obs299653","S37360154","2017-06-03",0.527735837832511,1,0,0
"398",398,398,398,398,398,398,398,"L5927670_2017",2017,1,30758,-0.6085585,-0.4677048,-0.4976031,-0.2630949,-0.4006648,-0.7186147,-0.04553414,-0.1799184,2.129352,-0.5447823,0,"6/3/2017","2017-06-03",42.2816,-124.3407,"L5927670","obs299653","S37360170","2017-06-03",0.517568402152899,0,0,0
"399",399,399,399,399,399,399,399,"L5927674_2017",2017,1,30759,-0.6085585,0.1592454,-0.4976031,-0.2630949,-0.4006648,-1.768897,-0.2476252,-0.4734785,-0.3151662,1.999272,0,"6/3/2017","2017-06-03",42.76009,-124.5127,"L5927674","obs299653","S37360177","2017-06-03",0.0767960223011416,0,0,0
